engine,concurrency,pattern,repeat,phase,index,length,ttft_ms,e2e_ms,cached_tokens,matches_cold_output,text,output_tokens,decode_ms_per_token
sglang,8,mixed,0,cold,0,1024,3351.469736546278,3469.1188111901283,0,True,. and. and. and. and. and. and. and. and,16,7.843271642923355
sglang,8,mixed,0,cold,1,4096,3935.1990558207035,4026.5149511396885,0,True,.  and.  and.  and.  and.  and.,16,6.087726354598999
sglang,8,mixed,0,cold,2,8192,3342.8576551377773,3466.8872952461243,0,True,.  and.  and.  and.  and.  and.,16,8.268642673889795
sglang,8,mixed,0,cold,3,1024,3345.8692245185375,3459.9218778312206,0,True,. and. and. and. and. and. and. and. and,16,7.60351022084554
sglang,8,mixed,0,cold,4,4096,1576.2341283261776,1686.0343962907791,0,True,.  and.  and.  and.  and.  and.,16,7.3200178643067675
sglang,8,mixed,0,cold,5,8192,1574.247818440199,1689.0098713338375,0,True, and.  and.  and.  and.  and.  and,16,7.650803526242574
sglang,8,mixed,0,cold,6,1024,1576.1440135538578,1686.4802688360214,0,True,.  and and and and and and and and and and and and and and,16,7.355750352144241
sglang,8,mixed,0,cold,7,4096,3350.858699530363,3469.1687785089016,0,True,.  and.  and.  and.  and.  and.,16,7.887338598569234
sglang,8,mixed,0,after_pressure,0,1024,114.91653323173523,224.78092089295387,960,True,. and. and. and. and. and. and. and. and,16,7.3242925107479095
sglang,8,mixed,0,after_pressure,1,4096,109.49813947081566,222.6937673985958,4032,True,.  and.  and.  and.  and.  and.,16,7.546375195185344
sglang,8,mixed,0,after_pressure,2,8192,327.3361846804619,443.43097507953644,8128,True,.  and.  and.  and.  and.  and.,16,7.739652693271637
sglang,8,mixed,0,after_pressure,3,1024,323.85656982660294,440.1123709976673,960,True,. and. and. and. and. and. and. and. and,16,7.750386744737625
sglang,8,mixed,0,after_pressure,4,4096,329.17972281575203,444.41409409046173,4032,True,.  and.  and.  and.  and.  and.,16,7.68229141831398
sglang,8,mixed,0,after_pressure,5,8192,114.94627222418785,224.21079874038696,8128,True, and.  and.  and.  and.  and.  and,16,7.284301767746608
sglang,8,mixed,0,after_pressure,6,1024,324.12098348140717,441.2168227136135,960,True,.  and and and and and and and and and and and and and and,16,7.80638928214709
sglang,8,mixed,0,after_pressure,7,4096,487.9201464354992,579.6900652348995,4032,True,.  and.  and.  and.  and.  and.,16,6.117994586626689
sglang,8,mixed,0,after_host_eviction,0,1024,422.0050014555454,578.4238986670971,960,True,. and. and. and. and. and. and. and. and,16,10.427926480770111
sglang,8,mixed,0,after_host_eviction,1,4096,491.79572984576225,643.6294876039028,4032,True,.  and.  and.  and.  and.  and.,16,10.122250517209372
sglang,8,mixed,0,after_host_eviction,2,8192,416.06393083930016,576.8299922347069,8128,True,.  and.  and.  and.  and.  and.,16,10.717737426360449
sglang,8,mixed,0,after_host_eviction,3,1024,219.06107291579247,433.53431299328804,0,True,. and. and. and. and. and. and. and. and,16,14.298216005166372
sglang,8,mixed,0,after_host_eviction,4,4096,633.7094977498055,800.8452616631985,4032,True,.  and.  and.  and.  and.  and.,16,11.142384260892868
sglang,8,mixed,0,after_host_eviction,5,8192,786.1601673066616,884.9153146147728,8128,True, and.  and.  and.  and.  and.  and,16,6.583676487207413
sglang,8,mixed,0,after_host_eviction,6,1024,173.85053634643555,441.4601996541023,960,True,.  and and and and and and and and and and and and and and,16,17.84064422051112
sglang,8,mixed,0,after_host_eviction,7,4096,230.70450872182846,440.31137600541115,4032,True,.  and.  and.  and.  and.  and.,16,13.973791152238846
sglang,8,mixed,1,cold,0,4096,4814.569681882858,4920.946095138788,0,True,.  and.  and.  and.  and.  and.,16,7.091760883728663
sglang,8,mixed,1,cold,1,8192,1571.6309547424316,1685.009740293026,0,True,  and.  and.  and.  and.  and. ,16,7.558585703372955
sglang,8,mixed,1,cold,2,1024,1576.8553614616394,1685.010239481926,0,True,. and. and. and. and. and. and. and. and,16,7.210325201352437
sglang,8,mixed,1,cold,3,4096,3249.770749360323,3360.1003251969814,0,True,.  and.  and.  and.  and.  and.,16,7.355305055777232
sglang,8,mixed,1,cold,4,8192,4805.31382933259,4914.538886398077,0,True,.  and.  and.  and.  and.  and.,16,7.28167047103246
sglang,8,mixed,1,cold,5,1024,3245.9132224321365,3355.619467794895,0,True,.  and.  and.  and.  and.  and.,16,7.3137496908505755
sglang,8,mixed,1,cold,6,4096,1573.2583478093147,1684.4141222536564,0,True,  and.  and.  and.  and.  and. ,16,7.410384962956111
sglang,8,mixed,1,cold,7,8192,3245.871990919113,3360.4327253997326,0,True,.  and.  and.  and.  and.  and.,16,7.637382298707962
sglang,8,mixed,1,after_pressure,0,4096,509.62046161293983,613.9743402600288,4032,True,.  and.  and.  and.  and.  and.,16,6.956925243139267
sglang,8,mixed,1,after_pressure,1,8192,130.3158886730671,248.3825795352459,8128,True,  and.  and.  and.  and.  and. ,16,7.871112724145253
sglang,8,mixed,1,after_pressure,2,1024,120.81955000758171,244.92790549993515,960,True,. and. and. and. and. and. and. and. and,16,8.273890366156897
sglang,8,mixed,1,after_pressure,3,4096,321.3897719979286,426.4930710196495,4032,True,.  and.  and.  and.  and.  and.,16,7.006886601448059
sglang,8,mixed,1,after_pressure,4,8192,324.3286684155464,430.2479401230812,8128,True,.  and.  and.  and.  and.  and.,16,7.061284780502319
sglang,8,mixed,1,after_pressure,5,1024,128.500297665596,247.19484522938728,960,True,.  and.  and.  and.  and.  and.,16,7.912969837586085
sglang,8,mixed,1,after_pressure,6,4096,125.36164745688438,243.24121326208115,4032,True,  and.  and.  and.  and.  and. ,16,7.858637720346451
sglang,8,mixed,1,after_pressure,7,8192,508.9903213083744,613.997220993042,8128,True,.  and.  and.  and.  and.  and.,16,7.0004599789778394
sglang,8,mixed,1,after_host_eviction,0,4096,572.0175318419933,685.3843703866005,4032,True,.  and.  and.  and.  and.  and.,16,7.557789236307144
sglang,8,mixed,1,after_host_eviction,1,8192,272.28492870926857,466.4100334048271,8128,True,  and.  and.  and.  and.  and. ,16,12.94167364637057
sglang,8,mixed,1,after_host_eviction,2,1024,379.17398288846016,592.5535745918751,960,True,. and. and. and. and. and. and. and. and,16,14.225306113560995
sglang,8,mixed,1,after_host_eviction,3,4096,570.3594870865345,679.9718141555786,4032,True,.  and.  and.  and.  and.  and.,16,7.3074884712696075
sglang,8,mixed,1,after_host_eviction,4,8192,778.8847461342812,876.0921806097031,8128,True,.  and.  and.  and.  and.  and.,16,6.480495631694794
sglang,8,mixed,1,after_host_eviction,5,1024,380.5001601576805,593.0985286831856,960,True,.  and.  and.  and.  and.  and.,16,14.173224568367004
sglang,8,mixed,1,after_host_eviction,6,4096,371.75485864281654,589.8778773844242,4032,True,  and.  and.  and.  and.  and. ,16,14.541534582773844
sglang,8,mixed,1,after_host_eviction,7,8192,1027.1943733096123,1124.166790395975,8128,True,.  and.  and.  and.  and.  and.,16,6.464827805757523
sglang,8,mixed,2,cold,0,8192,4437.92437389493,4552.998472005129,0,True,.  and.  and.  and.  and.  and.,16,7.671606540679932
sglang,8,mixed,2,cold,1,1024,2762.773383408785,2878.1824186444283,0,True,. and. and. and. and. and. and. and. and,16,7.6939356823762255
sglang,8,mixed,2,cold,2,4096,2756.623290479183,2873.595420271158,0,True,.  and.  and.  and.  and.  and.,16,7.798141986131668
sglang,8,mixed,2,cold,3,8192,2753.4583881497383,2876.0243467986584,0,True,.  and.  and.  and.  and.  and.,16,8.171063909928003
sglang,8,mixed,2,cold,4,1024,4438.317392021418,4548.678498715162,0,True,.  and.  and.  and.  and.  and.,16,7.35740711291631
sglang,8,mixed,2,cold,5,4096,4442.259814590216,4552.028026431799,0,True,.  and.  and.  and.  and.  and.,16,7.317880789438884
sglang,8,mixed,2,cold,6,8192,998.7638704478741,1096.260029822588,0,True,.  and.  and.  and.  and.  and.,16,6.4997439583142596
sglang,8,mixed,2,cold,7,1024,2762.3445950448513,2880.061272531748,0,True,1. 2. 3. 4. 5. 6,16,7.847778499126434
sglang,8,mixed,2,after_pressure,0,8192,513.243068009615,610.7884123921394,8128,True,.  and.  and.  and.  and.  and.,16,6.503022958834966
sglang,8,mixed,2,after_pressure,1,1024,129.65774536132812,247.93322384357452,960,True,. and. and. and. and. and. and. and. and,16,7.885031898816426
sglang,8,mixed,2,after_pressure,2,4096,125.5008913576603,248.61634522676468,4032,True,.  and.  and.  and.  and.  and.,16,8.207696924606958
sglang,8,mixed,2,after_pressure,3,8192,340.3717018663883,448.7248547375202,8128,True,.  and.  and.  and.  and.  and.,16,7.2235435247421265
sglang,8,mixed,2,after_pressure,4,1024,332.3783650994301,441.9766552746296,960,True,.  and.  and.  and.  and.  and.,16,7.306552678346634
sglang,8,mixed,2,after_pressure,5,4096,334.0280205011368,443.00466030836105,4032,True,.  and.  and.  and.  and.  and.,16,7.265109320481618
sglang,8,mixed,2,after_pressure,6,8192,127.54647061228752,245.7086741924286,8128,True,.  and.  and.  and.  and.  and.,16,7.877480238676071
sglang,8,mixed,2,after_pressure,7,1024,131.4539648592472,248.28768521547318,960,True,1. 2. 3. 4. 5. 6,16,7.788914690415065
sglang,8,mixed,2,after_host_eviction,0,8192,599.6384471654892,696.6536864638329,8128,True,.  and.  and.  and.  and.  and.,16,6.467682619889577
sglang,8,mixed,2,after_host_eviction,1,1024,320.1241344213486,434.95164439082146,0,True,. and. and. and. and. and. and. and. and,16,7.655167331298192
sglang,8,mixed,2,after_host_eviction,2,4096,324.9025568366051,433.8594190776348,4032,True,.  and.  and.  and.  and.  and.,16,7.263790816068649
sglang,8,mixed,2,after_host_eviction,3,8192,1125.8987002074718,1222.8701077401638,8128,True,.  and.  and.  and.  and.  and.,16,6.464760502179463
sglang,8,mixed,2,after_host_eviction,4,1024,230.44434189796448,435.91246008872986,0,True,.  and.  and.  and.  and.  and.,16,13.697874546051025
sglang,8,mixed,2,after_host_eviction,5,4096,326.47978514432907,434.4240315258503,4032,True,.  and.  and.  and.  and.  and.,16,7.196283092101415
sglang,8,mixed,2,after_host_eviction,6,8192,873.3136765658855,970.47233954072,8128,True,.  and.  and.  and.  and.  and.,16,6.477244198322296
sglang,8,mixed,2,after_host_eviction,7,1024,329.88085597753525,437.28719279170036,960,True,1. 2. 3. 4. 5. 6,16,7.160422454277675
